the,2056
a,1037
and,598
of,577
to,512
--,450
in,449
his,427
on,384
he,339
-,317
vicki,288
is,271
at,252
i,241
you,241
bruce,218
as,216
joker,190
up,182
out,175
it,162
that,160
knox,157
with,157
for,150
batman,144
into,141
her,137
int.,128
from,126
she,115
moment,114
an,112
are,112
we,111
all,103
(cont.),101
this,101
down,98
jack,97
night,95
one,90
he's,88
him,86
they,83
ext.,81
but,81
through,80
off,76
like,74
back,73
over,73
by,70
then,70
what,68
...,66
just,65
it's,64
i'm,61
don't,59
be,58
do,58
gotham,58
face,57
street,57
now,57
behind,57
no,55
not,52
their,52
see,52
hand,51
two,50
looks,50
me,50
know,50
reaches,48
cut,47
to:,45
have,45
if,45
my,45
joker's,44
get,44
dick,43
has,43
him.,43
got,42
can,42
van,40
across,40
black,40
later,39
day,38
it.,38
angle,38
about,37
your,37
up.,35
around,35
there,35
big,35
look,34
its,34
eckhardt,34
goon,33
wayne,33
grissom,33
you.,33
so,32
can't,32
city,32
toward,32
face.,32
nick,31
cops,31
you're,31
alfred,31
past,30
ace,30
stands,30
right,29
was,29
them,29
before,29
how,29
takes,29
room,28
sees,28
floor,28
still,28
begins,28
hood,28
chemical,28
goes,28
gordon,27
who,27
that's,27
want,27
could,27
some,27
eyes,27
roof,26
turns,26
almost,26
vicki.,26
batmobile,26
hands,25
gun,25
alicia,25
been,25
something,25
come,25
which,24
head,24
suddenly,24
goons,24
voice,24
when,24
bruce's,24
little,24
wall,23
time,23
pulls,23
camera,23
dent,23
long,22
another,22
steps,22
side,22
vicki's,22
drops,22
every,22
other,22
car,22
tell,21
why,21
go,21
or,21
she's,21
away,21
smiles,21
feet,21
open,21
now.,21
take,21
where,21
more,21
think,20
finds,20
way,20
i've,20
opens,20
shots,19
glass,19
himself,19
looking,19
here,19
place,19
doesn't,19
half,18
staring,18
me.,18
even,18
bat,18
boy,18
bruce.,18
make,17
there's,17
overhead,17
three,17
evening,17
out.,17
street.,17
after,16
good,16
cop,16
going,16
end,16
oh,16
had,16
crowd,16
hits,16
full,16
apartment,16
moving,16
very,16
eddie,16
won't,15
mask,15
second,15
much,15
catwalk,15
i'll,15
sits,15
only,15
would,15
police,15
well,15
door,15
miss,15
against,15
our,15
joker.,15
tank,15
harvey,15
batwing,15
coming,15
grabs,15
off.,14
too,14
screen,14
huge,14
i'd,14
last,14
wayne.,14
doors,14
onto,14
lets,14
does,14
man,14
here.,14
old,14
we'll,14
comes,14
fire,14
move,14
figure,14
manor,13
batman.,13
under,13
ii,13
avenue,13
tiny,13
chair,13
small,13
belt,13
door.,13
wearing,13
what's,13
should,13
doctor,13
let,13
quick,13
above,13
new,13
along,13
mouth,13
kill,13
most,13
makes,13
seconds,13
grissom's,12
finally,12
work,12
belt.,12
let's,12
stares,12
us,12
gas,12
without,12
sets,12
guns,12
first,12
points,12
shot,12
gets,12
corner,12
directly,12
batman's,12
once,12
commissioner,12
they're,12
(beat),12
red,12
cars,12
dead,12
table,12
desk,12
hair,12
straight,11
co.,11
man.,11
jack's,11
outside,11
four,11
her.,11
smoke,11
go.,11
dead.,11
clown,11
room.,11
who's,11
computer,11
park,11
enters,11
floor.,11
down.,11
breaks,11
metal,11
edge,11
stories,11
them.,11
put,11
find,11
(v.o.),11
thugs,11
air,11
body,11
any,11
arm,11
broad,11
say,11
globe,11
stops,11
doing,11
blood,10
taking,10
did,10
love,10
seems,10
window,10
side.,10
doorway,10
copter,10
beneath,10
video,10
huh,10
steel,10
iii,10
show,10
back.,10
left,10
quite,10
(to,10
open.,10
holds,10
money,10
because,10
utility,10
maybe,10
keep,10
pull,10
dave,10
these,10
slowly,10
we're,10
machine,10
belltower,10
inside,10
tight,10
gestures,10
enough,10
away.,10
roll,9
top,9
dad,9
thomas,9
knox.,9
hand.,9
anchorwoman,9
running,9
vale.,9
eye,9
far,9
grin,9
ramp,9
photos,9
hear,9
guy,9
arm.,9
jack.,9
fire.,9
eyes.,9
past.,9
real,9
jimmy,9
front,9
knox's,9
vale,9
break,9
sign,9
there.,9
between,9
ready,9
men,9
bedroom,9
guess,9
helicopter,9
on.,9
smiling,9
gotham's,9
will,9
enormous,9
ever,9
moves,9
until,9
phone,9
display,9
six,9
sky,9
begin,9
office,9
streets,9
road,9
climbs,9
turn,8
same,8
empty,8
rope,8
woman,8
team,8
starts,8
this.,8
know.,8
hangs,8
familiar,8
ford,8
screams,8
bathroom,8
iv,8
tv,8
sound,8
lights,8
lady,8
city.,8
must,8
reads:,8
yes,8
happy,8
okay,8
mean,8
hot,8
nice,8
in.,8
catches,8
rear,8
slumps,8
world,8
high,8
key,8
alleyway,8
thank,8
each,8
grayson,8
mom,8
mr.,8
mayor,8
hoods,8
swings,8
chair.,8
they've,8
makeup,8
drop,8
air.,8
onlookers,8
miranda,8
trying,8
series,8
talk,8
move.,8
view,8
boys,8
deck,8
beside,8
napier,8
draws,8
hall,7
ten,7
better,7
watch,7
thing,7
short,7
climb,7
corto,7
trucks,7
water,7
stand,7
knows,7
speed,7
overhead.,7
penthouse,7
right.,7
batcave,7
race,7
alley.,7
great,7
you'd,7
sudden,7
never,7
sitting,7
seat,7
seen,7
closer,7
hell,7
desk.,7
heaves,7
arms,7
gimme,7
hit,7
(pause),7
perfect,7
death,7
strolls,7
screaming,7
crouch,7
over.,7
wrapped,7
backs,7
ledge,7
laughing,7
night.,7
wall.,7
parking,7
lot,7
slams,7
flying,7
alexander,7
tony,7
butler,7
flash,7
rips,7
nearby,7
give,7
head.,7
cars.,7
subway,7
abandoned,7
yellow,7
faces,7
strange,7
we've,7
rooftop,7
hold,7
hole,7
together,7
smile,7
hears,7
wanders,7
people,7
five,7
you'll,7
building,7
everywhere.,7
couple,7
cape,7
kind,7
bag,7
set,7
bug,7
stunned,7
stone,7
pick,6
picture,6
opposite,6
shock,6
business,6
spotlight,6
showing,6
made,6
statue,6
main,6
stay,6
bat.,6
sorry.,6
need,6
tries,6
television,6
below,6
waves,6
white,6
might,6
next,6
button,6
green,6
few,6
panic,6
foot,6
watching,6
gate,6
somehow,6
seem,6
frightened,6
shriek,6
factory,6
million,6
gonna,6
gordon.,6
checks,6
hey,6
vicki),6
again.,6
mirror,6
killed,6
upward,6
best,6
gun.,6
dressed,6
mysterious,6
runs,6
chest.,6
cathedral,6
broken,6
telephoto,6
those,6
watches,6
drive,6
dissolve,6
plaza,6
falls,6
level,6
kid,6
roof.,6
balloons,6
unconscious,6
pilot,6
walks,6
helicopters,6
were,6
studio,6
low,6
east,6
someone,6
path,6
smile.,6
mind,6
rather,6
sidewalk,6
elevator,6
sky.,6
float,6
alley,6
rises,6
didn't,6
models,6
flings,6
blind,6
flame,6
handful,6
turned,6
here's,6
nods,6
life,6
own,6
turns.,6
line,6
you've,6
lips,6
speaks,6
frame.,6
pov,6
standing,6
shadow,6
then:,6
clean,6
blocking,6
lifts,6
file,6
appears,6
leaves,6
squad,6
(smiling),6
yeah.,6
shoulder.,6
ladder,6
alicia's,6
run,6
name,6
car.,6
batmobile.,6
saw,6
deep,6
getting,6
throws,6
box,6
herself,6
tea,5
hang,5
hat.,5
camera.,5
block,5
save,5
ain't,5
caught,5
picks,5
reply.,5
bright,5
hanging,5
keeps,5
third,5
sirens,5
thick,5
uniformed,5
bearing,5
leave,5
line.,5
private,5
bullet,5
races,5
rolls,5
quickly,5
fat,5
donna,5
tears,5
form,5
whips,5
gaze,5
single,5
surrounded,5
claire,5
massive,5
he'll,5
rotelli,5
tosses,5
young,5
pocket,5
swat,5
miniature,5
things,5
way.,5
casually,5
lurches,5
march,5
carrying,5
waiting,5
fires,5
products,5
free,5
bends,5
concealed,5
rush,5
shakes,5
removes,5
taken,5
grins,5
stairway,5
canvas,5
ducks,5
shut,5
sidewalk.,5
totally,5
pause),5
hallway,5
van.,5
everything,5
cowl.,5
birthday,5
control,5
access,5
one.,5
sir.,5
teeth,5
knocking,5
balloon,5
pavement.,5
cargo,5
center,5
bruce...,5
part,5
wildly,5
pedestrians,5
patsy,5
startled,5
pass,5
punks,5
brings,5
signal,5
human,5
gotham.,5
though,5
whole,5
ceiling.,5
among,5
alongside,5
buildings,5
rich,5
dick's,5
driver,5
ahead.,5
shatters,5
girl,5
philly,5
heads,5
used,5
burst,5
snapping,5
dent's,5
moment's,5
lands,5
punk,5
wide,5
copy,5
puts,5
building.,5
reveal,5
wink,5
capsule,5
sinks,5
anything,5
strides,5
clear,5
mirror.,5
swivel,5
laugh.,5
fluegelheim,5
heavy,5
within,5
heard,5
pulling,5
wants,5
track,5
speak,5
already,5
silently,5
call,5
gunman,5
all.,5
approaching,5
carl,5
card,5
boss,5
cockpit,5
outside.,5
both,5
bay,5
'cause,5
parade,5
wheel,5
friend,5
morning,5
fills,5
film.,5
god.,5
utterly,5
really,5
shooting,4
spreading,4
panic.,4
cliff,4
v,4
hard,4
pile,4
city's,4
cathedral.,4
time.,4
kitchen,4
reporter,4
propped,4
flames,4
island,4
colleague,4
alfred.,4
do.,4
silence.,4
lock,4
(a,4
pavement,4
darts,4
waving,4
trees,4
bank,4
drawing,4
cuts,4
many,4
twin,4
landing,4
escort,4
awful,4
leaps,4
stop,4
hand),4
happens,4
called,4
roll.,4
shake,4
entrance,4
martha,4
establishing,4
yes.,4
wanted,4
horror,4
such,4
tinny,4
news,4
suit,4
look!,4
happened,4
hunt,4
men's,4
attention,4
keeping,4
midair.,4
marble,4
covers,4
wooden,4
than,4
freeze,4
river.,4
power,4
harbor,4
curious,4
concrete,4
hunt's,4
god,4
mask.,4
flashes,4
shadowy,4
wait,4
curiously,4
governor,4
automatic,4
wasn't,4
thinks,4
circle,4
crowd.,4
tilt,4
late,4
hat,4
dangling,4
square,4
banner,4
flanked,4
cronies,4
calls,4
beginning,4
deal.,4
spectacular,4
action,4
radio,4
forget,4
mere,4
empty.,4
through.,4
revealing,4
bursts,4
doorman,4
stops.,4
wings,4
eckhardt's,4
paper,4
is.,4
it!,4
yanks,4
number,4
jerry,4
nothing,4
minute,4
batmobile's,4
vaults,4
armed,4
either,4
distance,4
nervous,4
jim,4
photos.,4
afternoon,4
job.,4
bomb.,4
trembling,4
drink,4
reporters,4
thinking,4
black.,4
restaurant,4
hoists,4
emerges,4
different,4
total,4
lobby,4
upper,4
scene,4
grissom.,4
asphalt,4
vast,4
'em,4
red-and-green,4
intersection,4
making,4
blocks,4
you...,4
distant,4
spots,4
razor,4
roars,4
that.,4
leg,4
collapses,4
district,4
page,4
blinding,4
lt.,4
gaping,4
mime,4
stocking,4
mimes,4
rings.,4
glances,4
opera,4
direction.,4
booth,4
gazes,4
topples,4
beat.,4
forces,4
knocks,4
stalled,4
fireworks,4
throwing,4
sends,4
makeshift,4
leading,4
cruises,4
music,4
derelict,4
guest,4
poised,4
told,4
firing,4
aerial,4
took,4
ring,4
shoulder,4
no.,4
swinging,4
nearly,4
delivery,4
determined,4
apartment.,4
alone,4
giant,4
turning,4
mounted,4
warning,4
claps,4
frame,4
drifts,4
oh.,4
haven't,4
tank.,4
on!,4
portable,4
device,4
explodes,4
lies,4
cop.,4
ambles,4
wife,4
dark,4
streaks,4
date,4
grinning,4
ground,4
snap,4
speak.,4
wind,4
ahead,4
talking,4
deadly,4
wish,4
pan,4
live,4
working,4
burning,4
meeting,4
cautiously,4
light,4
terrified,4
deserted,4
crimelord,4
trapdoor,4
rubber,4
tall,4
passes,4
patrolman,4
holy,4
loading,4
table.,4
phone.,4
fine,4
but...,4
since,4
globe.,4
bullets,4
god...,4
life.,4
horror.,4
wonder,4
again,4
brakes,4
itself,4
laughs,4
holding,4
round,4
himself.,4
throat,4
gordon's,4
sorry,4
spot,4
maltese.,4
row,4
thought,4
kick,4
dusk,4
dust,4
gloved,4
slide,4
care,4
momentarily,4
brilliant,4
fresh,4
advances,4
large,4
several,4
snatches,4
pleasure,4
cartoon,4
manages,4
buy,4
twisted,4
screen.,4
safe,4
said,4
wayne's,4
sake,3
telling,3
helium,3
information,3
how'd,3
gone,3
clouds.,3
flashing,3
women,3
compressor,3
question,3
safecracker,3
vicki...,3
archway,3
try,3
300th,3
timer,3
beautiful,3
friends.,3
waist.,3
show.,3
calmly,3
purple,3
shoot,3
chrome-steel,3
house,3
(taking,3
crazy.,3
hall.,3
trains,3
shows,3
streets.,3
truck.,3
coat.,3
billowing,3
beautiful.,3
possible,3
#3,3
stage,3
waiter,3
brown,3
hideous,3
puzzled,3
freezes,3
up),3
searchlights,3
laughs.,3
crouches,3
crime,3
forward,3
neck.,3
waste,3
watch.,3
dry,3
labelled,3
smoking,3
walls.,3
singing,3
examines,3
expression,3
dense,3
dent.,3
bats,3
themselves,3
base,3
lost,3
foundation,3
secret,3
two.,3
halliday,3
(leaning,3
world.,3
relax.,3
yeah,3
ragged,3
wouldn't,3
lethal,3
cocks,3
lined,3
shaft,3
gravel,3
nearby.,3
would've,3
flies,3
metal.,3
whispers,3
neon,3
adjacent,3
shoots,3
museum,3
crayon.,3
trademark,3
war,3
study,3
grim,3
sugar,3
drinks,3
various,3
losing,3
deaths,3
sure,3
am,3
hurt,3
refinery,3
charge,3
maltese,3
scream.,3
hi,3
avenue.,3
place.,3
while,3
kiss.,3
rocket,3
change.,3
usual,3
silhouette,3
screw,3
exact,3
gasps,3
continues,3
course,3
her),3
a-one,3
security,3
audience,3
thug,3
suit.,3
suite,3
blouse.,3
magazine,3
understand,3
blinks,3
combat,3
zooms,3
snorts,3
drift,3
commissioner.,3
found,3
christ,3
headlights,3
wave,3
having,3
passenger,3
reverse,3
fist.,3
beat,3
light.,3
point,3
sounds,3
ceiling,3
bed.,3
jumps,3
blood.,3
safely,3
eckhardt.,3
meet,3
answer,3
horseback,3
although,3
harmlessly,3
eight,3
friend.,3
feet.,3
cover,3
pointed,3
shower,3
swooping,3
fade,3
afraid,3
please,3
finding,3
indeed,3
spins,3
pictures,3
fall,3
liquid,3
wind.,3
spinning,3
sweating,3
poor,3
charges,3
jerks,3
close,3
pushes,3
demented,3
guys,3
mister.,3
crooked,3
tracks.,3
plaza.,3
slack,3
handle,3
tough,3
'em!!,3
darkness.,3
filled,3
touch,3
clock,3
shattered,3
construction,3
using,3
reel,3
rings,3
gently,3
caped,3
jet,3
parked,3
lovely.,3
leaving,3
vanishes,3
rope.,3
waist,3
oversized,3
luck,3
cloud,3
job,3
sidewalks,3
sheer,3
original,3
plane,3
narrowly,3
plastic,3
windshield,3
garbage,3
gymnast's,3
party,3
deck.,3
plate,3
bundle,3
report,3
peanuts.,3
andrews,3
him!,3
catwalk.,3
scurries,3
types,3
reach,3
sight,3
lead,3
crashes,3
wipes,3
gigantic,3
else.,3
mine.,3
around.,3
legs,3
mind.,3
plush,3
fifth,3
corner.,3
check,3
bursting,3
realizes,3
porcelain,3
wall:,3
supermodels,3
noise,3
biggest,3
towel,3
traffic,3
piercing,3
makeup.,3
opening,3
lieutenant,3
erupts,3
lie,3
chest,3
cards,3
pair,3
suddenly),3
dome,3
glasses,3
tumble,3
minutes,3
done,3
ignition.,3
demands.,3
couldn't,3
record,3
cityscape,3
behind.,3
club,3
title,3
arms.,3
field,3
twenty,3
may,3
feel,3
sweeps,3
receiver,3
distance.,3
myself,3
frozen,3
believe,3
glance,3
middle,3
range.,3
cleanly,3
bears,3
path.,3
fingers,3
escape.,3
batarang,3
gazing,3
sleek,3
sweep,3
gilroy,3
windshield.,3
anniversary,3
stretch,3
plummets,3
sweat,3
co-pilot,3
screams.,3
too.,3
medic,3
guy's,3
hooks,3
no!,3
lives,3
collar.,3
shit.,3
wrong,3
head),3
market,3
inert,3
deranged,3
(standing,3
image,3
fearsome,3
armor.,3
library,3
toxic,3
burn.,3
grabbing,3
retrieve,3
stairs.,3
pretty,3
engines,3
shifts,3
ancient,3
garage,3
pure,3
honey,3
exit.,3
avoiding,3
moonlight,3
you!,3
framed,3
machine.,3
day.,3
pay,3
darkened,3
hurls,3
coffee,3
throat.,3
kinda,3
terror,3
everyone,3
aircraft,3
midair,3
belltower.,3
playing,3
windows,3
later.,3
.38,3
listen,3
understand.,3
sofa,3
one's,3
monitor,3
shields,3
iron,3
disbelief,3
looters,3
practically,3
backward,3
sluice,3
laughter,3
falling,3
extraordinary,3
helplessly,3
spray,3
celebration.,3
knocked,3
fast.,3
campaign,3
vanity.,3
patrons,3
sprawls,3
moment.,3
bottom,3
raw,3
shaking,3
dollar,3
wildly.,3
unmarked,3
helpless,3
ninja,3
trigger.,3
muscles,3
saunters,3
electronic,3
always,3
canned,3
futuristic,3
flash.,3
cracks,3
bolt,3
truck,3
edition,3
dark.,3
cart,3
flesh,3
sprawled,3
package,3
insert,3
boy.,3
also,3
drags,3
eye.,3
gasps.,3
bed,3
bet,3
chrome,3
sit,3
obviously,3
improved,3
surface,3
closeup,3
corporate,3
receiver.,3
seconds.,3
dozens,3
chance,3
plunges,3
drawn,3
plunged,3
sun,3
closer.,3
current,3
amid,3
store,3
paralyzed,3
instantly,3
missing,3
slumped,3
passing,3
nobody,3
response.,3
scared,3
racing,3
thugs.,3
body.,3
flat,3
utter,3
dozen,3
well.,3
motion,3
,2
guards,2
clamps,2
daring,2
exhales,2
newspaper,2
gold,2
shouldn't,2
topcoat,2
counter.,2
obvious,2
tie,2
how's,2
tip,2
gargoyles,2
lapels,2
plexiglass,2
bloody.,2
creeps,2
weightless,2
dumps,2
explodes.,2
calibre,2
agony.,2
pipe,2
pit.,2
library.,2
haze,2
frustration.,2
come-on,2
rows,2
flicks,2
